domain,email,source_url,source_type,source_kind,found_in,crawl_depth,confidence_score,confidence_label,reason_flags,sighting_count,verification_status,deliverability_confidence,resolved_company_domain,identity_confidence,delivery_state,confidence_band,finding_type
careerspark.io,bcareerspark@careerspark.io,https://careerspark.io/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,careerspark.io,90,valid,tier_c,inferred
careerspark.io,pricing.careerspark@careerspark.io,https://careerspark.io/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,careerspark.io,90,valid,tier_c,inferred
careerspark.io,pricingcareerspark@careerspark.io,https://careerspark.io/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,careerspark.io,90,valid,tier_c,inferred
openai.com,,,,,,,0,reject,no_emails_found,0,unknown,0,openai.com,0,unknown,tier_d,
davidecamera.gumroad.com,chatgpt.intelligence@davidecamera.gumroad.com,https://davidecamera.gumroad.com/l/ChatGPT_AI,inferred,pattern_inferred,pattern_first_dot_last,0,36,low,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,davidecamera.gumroad.com,90,unknown,tier_d,inferred
davidecamera.gumroad.com,chatgptintelligence@davidecamera.gumroad.com,https://davidecamera.gumroad.com/l/ChatGPT_AI,inferred,pattern_inferred,pattern_concat,0,36,low,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,davidecamera.gumroad.com,90,unknown,tier_d,inferred
davidecamera.gumroad.com,cintelligence@davidecamera.gumroad.com,https://davidecamera.gumroad.com/l/ChatGPT_AI,inferred,pattern_inferred,pattern_f_initial,0,36,low,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,davidecamera.gumroad.com,90,unknown,tier_d,inferred
classyfont.com,,,,,,,0,reject,no_emails_found,0,unknown,0,classyfont.com,0,unknown,tier_d,
clone-ui.design,,,,,,,0,reject,no_emails_found,0,unknown,0,clone-ui.design,0,unknown,tier_d,
adadot.com,info@adadot.com,https://adadot.com/codereactions.html,httpx,site_page,mailto,0,100,high,site_source|generic_mailbox|domain_match_exact|sightings_8|verified|band:tier_a,8,verified,90,adadot.com,90,valid,tier_a,observed
adadot.com,j.clark@adadot.com,https://adadot.com/index.html,httpx,site_page,mailto,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,adadot.com,90,valid,tier_a,observed
adadot.com,alex.harris@adadot.com,https://adadot.com/terms.html,httpx,site_page,html,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,adadot.com,90,valid,tier_a,observed
adadot.com,hello@adadot.com,https://adadot.com/codereactions.html,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,adadot.com,90,valid,tier_c,inferred
adadot.com,contact@adadot.com,https://adadot.com/codereactions.html,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,adadot.com,90,valid,tier_c,inferred
adadot.com,sales@adadot.com,https://adadot.com/codereactions.html,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,adadot.com,90,valid,tier_c,inferred
adadot.com,support@adadot.com,https://adadot.com/codereactions.html,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,adadot.com,90,valid,tier_c,inferred
adadot.com,team@adadot.com,https://adadot.com/codereactions.html,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,adadot.com,90,valid,tier_c,inferred
adadot.com,hi@adadot.com,https://adadot.com/codereactions.html,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,adadot.com,90,valid,tier_c,inferred
adadot.com,media@adadot.com,https://adadot.com/codereactions.html,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,adadot.com,90,valid,tier_c,inferred
adadot.com,press@adadot.com,https://adadot.com/codereactions.html,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,adadot.com,90,valid,tier_c,inferred
codewiz.app,,,,,,,0,reject,no_emails_found,0,unknown,0,codewiz.app,0,unknown,tier_d,
codingdrills.com,,,,,,,0,reject,no_emails_found,0,unknown,0,codingdrills.com,0,unknown,tier_d,
coinfeeds.ai,,,,,,,0,reject,no_emails_found,0,unknown,0,coinfeeds.ai,0,unknown,tier_d,
commented.io,support@commented.io,https://www.commented.io/contact-us,httpx,site_page,mailto,1,100,high,site_source|contact_page|useful_mailbox|domain_match_exact|sightings_2|verified|band:tier_a,2,verified,90,commented.io,90,valid,tier_a,observed
commented.io,info@commented.io,https://www.commented.io/about,httpx,site_page,mailto,1,100,high,site_source|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,commented.io,90,valid,tier_a,observed
commented.io,isa@commented.io,https://www.commented.io/terms-conditions,httpx,site_page,html,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,commented.io,90,valid,tier_a,observed
commented.io,hello@commented.io,https://www.commented.io/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,commented.io,90,valid,tier_c,inferred
commented.io,contact@commented.io,https://www.commented.io/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,commented.io,90,valid,tier_c,inferred
commented.io,sales@commented.io,https://www.commented.io/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,commented.io,90,valid,tier_c,inferred
commented.io,team@commented.io,https://www.commented.io/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,commented.io,90,valid,tier_c,inferred
commented.io,hi@commented.io,https://www.commented.io/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,commented.io,90,valid,tier_c,inferred
commented.io,media@commented.io,https://www.commented.io/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,commented.io,90,valid,tier_c,inferred
commented.io,press@commented.io,https://www.commented.io/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,commented.io,90,valid,tier_c,inferred
config.tips,,,,,,,0,reject,no_emails_found,0,unknown,0,config.tips,0,unknown,tier_d,
culrs.com,,,,,,,0,reject,no_emails_found,0,unknown,0,culrs.com,0,unknown,tier_d,
dailydomains.io,,,,,,,0,reject,no_emails_found,0,unknown,0,dailydomains.io,0,unknown,tier_d,
datagalaxy.com,datagalaxy.platform@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,datagalaxyplatform@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,dplatform@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,lindsay.paoli@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,lindsaypaoli@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,lpaoli@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,value.datagalaxy@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,valuedatagalaxy@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,vdatagalaxy@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,modern.datagalaxy@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,moderndatagalaxy@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,mdatagalaxy@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,modern.catalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,moderncatalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,mcatalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,what.solutions@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,whatsolutions@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,wsolutions@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,how.compliance@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,howcompliance@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,hcompliance@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,is.teams@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,isteams@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,iteams@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,what.catalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,whatcatalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,wcatalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,is.manual@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,ismanual@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,imanual@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,do.catalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,docatalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,dcatalog@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,what.campaigns@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,whatcampaigns@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,wcampaigns@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,what.glossary@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,whatglossary@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_concat,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,wglossary@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_f_initial,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
datagalaxy.com,what.datagalaxy@datagalaxy.com,https://www.datagalaxy.com/en/,inferred,pattern_inferred,pattern_first_dot_last,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,datagalaxy.com,90,valid,tier_c,inferred
thedeepen.app,,,,,,,0,reject,no_emails_found,0,unknown,0,thedeepen.app,0,unknown,tier_d,
designplusmotion.com,stephanzammit@designplusmotion.com,https://designplusmotion.com/,httpx,site_page,mailto,0,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_5|verified|band:tier_a,5,verified,90,designplusmotion.com,90,valid,tier_a,observed
designplusmotion.com,stephanzammit@neuronfx.com,https://designplusmotion.com/privacy-policy,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified|band:tier_b,1,verified,90,designplusmotion.com,40,valid,tier_b,observed
designplusmotion.com,hello@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
designplusmotion.com,contact@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
designplusmotion.com,sales@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
designplusmotion.com,support@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
designplusmotion.com,team@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
designplusmotion.com,info@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,70,medium,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
designplusmotion.com,hi@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
designplusmotion.com,media@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
designplusmotion.com,press@designplusmotion.com,https://designplusmotion.com/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,designplusmotion.com,90,valid,tier_c,inferred
devhunt.org,info@wulfsoft.com,https://devhunt.org/tools/emails,httpx,site_page,html,1,85,high,site_source|generic_mailbox|domain_mismatch|sightings_1|verified|band:tier_b,1,verified,90,devhunt.org,40,valid,tier_b,observed
devhunt.org,funding@vitalentum.net,https://devhunt.org/upcoming,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified|band:tier_b,1,verified,90,devhunt.org,40,valid,tier_b,observed
devhunt.org,art@vitalentum.net,https://devhunt.org/upcoming,httpx,site_page,html,1,82,high,site_source|untyped_mailbox|domain_mismatch|sightings_1|verified|band:tier_b,1,verified,90,devhunt.org,40,valid,tier_b,observed
devhunt.org,hello@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,contact@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,sales@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,support@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,team@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,info@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,70,medium,inferred_candidate|generic_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,1715677607334-1715677605046icon-blue@512px.png,https://devhunt.org/all-dev-tools,httpx,site_page,html,1,67,medium,site_source|untyped_mailbox|domain_mismatch|sightings_6|risky|delivery_unknown|band:tier_d,6,risky,45,devhunt.org,40,unknown,tier_d,observed
devhunt.org,hi@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,media@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,press@devhunt.org,https://devhunt.org/,inferred,pattern_inferred,role_probe,0,67,medium,inferred_candidate|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,devhunt.org,90,valid,tier_c,inferred
devhunt.org,1726676317519-1726676315474ob@256.png,https://devhunt.org/tools/helpers,httpx,site_page,html,1,55,medium,site_source|untyped_mailbox|domain_mismatch|sightings_2|risky|delivery_unknown|band:tier_d,2,risky,45,devhunt.org,40,unknown,tier_d,observed
devhunt.org,1698728815215-1698728814663imintify-round-logo@3x.png,https://devhunt.org/tools/crypto,httpx,site_page,html,1,55,medium,site_source|untyped_mailbox|domain_mismatch|sightings_2|risky|delivery_unknown|band:tier_d,2,risky,45,devhunt.org,40,unknown,tier_d,observed
devhunt.org,1773294128825-1773294126423yakki-ios-default-512x512@1x.png,https://devhunt.org/upcoming,httpx,site_page,html,1,51,medium,site_source|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,devhunt.org,40,unknown,tier_d,observed
devhunt.org,1749640138214-17496401327981024x1024@1x.png,https://devhunt.org/upcoming,httpx,site_page,html,1,51,medium,site_source|untyped_mailbox|domain_mismatch|sightings_1|risky|delivery_unknown|band:tier_d,1,risky,45,devhunt.org,40,unknown,tier_d,observed
dokkio.com,sales@dokkio.com,https://www.dokkio.com/ai2023,httpx,site_page,mailto,0,100,high,site_source|useful_mailbox|domain_match_exact|sightings_25|verified|band:tier_a,25,verified,90,dokkio.com,90,valid,tier_a,observed
dokkio.com,support@dokkio.com,https://www.dokkio.com/privacy,httpx,site_page,mailto,1,100,high,site_source|useful_mailbox|domain_match_exact|sightings_2|verified|band:tier_a,2,verified,90,dokkio.com,90,valid,tier_a,observed
dokkio.com,security@dokkio.com,https://www.dokkio.com/faqs,httpx,site_page,mailto,1,100,high,site_source|untyped_mailbox|domain_match_exact|sightings_1|verified|band:tier_a,1,verified,90,dokkio.com,90,valid,tier_a,observed
dokkio.com,hello@dokkio.com,https://www.dokkio.com/ai2023,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,dokkio.com,90,valid,tier_c,inferred
dokkio.com,contact@dokkio.com,https://www.dokkio.com/ai2023,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,dokkio.com,90,valid,tier_c,inferred
dokkio.com,team@dokkio.com,https://www.dokkio.com/ai2023,inferred,pattern_inferred,role_probe,0,77,high,inferred_candidate|useful_mailbox|domain_match_exact|sightings_1|verified|band:tier_c,1,verified,90,dokkio.com,90,valid,tier_c,inferred
dokkio.com,79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com,https://www.dokkio.com/contact,httpx,site_page,html,1,75,high,site_source|contact_page|untyped_mailbox|domain_mismatch|sightings_25|risky|delivery_unknown|band:tier_c,25,risky,45,dokkio.com,40,unknown,tier_c,observed
dokkio.com,8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com,https://www.dokkio.com/contact,httpx,site_page,html,1,75,high,site_source|contact_page|untyped_mailbox|domain_mismatch|sightings_25|risky|delivery_unknown|band:tier_c,25,risky,45,dokkio.com,40,unknown,tier_c,observed
